komentar,rating,timestamp,sentimen,clean
"VCHR 99% SHOPEE TANAM TELAT TEROSS BIKIN SALAH TANAM SUU!!! NIAT BIKIN VCHR TERMURAH 50% MAKS 100RB GAK SIH!!! KALO KLAIMNYA 00:00 YG DAPAT YG PAKE IPHONE DOANG SU!! ANDROID MAU KLAIM DAH HABIS!! CO ShopeeMall kurir SPX, PESANAN RUSAK, GAK MAU TANGGUNGJAWAB GANTI BARANG!! PENGEMBALIAN DANA VCHR HANGUS!!! Baru beli 1x di Minimarket udah kena limit?!! Beli di Minimrkt tu GAK BISA CANCEL BLOK!!! JD HARUS PAKE TUNAI!! SHOPEE NYUSAHIN!!! APLIKASI PALING ngeFREEZE, BERAT, LEMOT. MENGECEWAKAAAN!!!!!",1,2026-04-17 06:16:32,negatif,vchr  shopee tanam telat teross bikin salah tanam suu niat bikin vchr termurah  maks rb gak sih kalo klaimnya  yg dapat yg pake iphone doang su android mau klaim dah habis co shopeemall kurir spx pesanan rusak gak mau tanggungjawab ganti barang pengembalian dana vchr hangus baru beli x di minimarket udah kena limit beli di minimrkt tu gak bisa cancel blok jd harus pake tunai shopee nyusahin aplikasi paling ngefreeze berat lemot mengecewakaaan
Shopee g pernah ngcewain emang tempat blanja on line terpercaya .tpi sy kpngin dong free ongkir stiap blanja 😆😆🤭🤭gmn cranya.. skrang sy udah platinum jd selalu gratis ongkir the best,5,2026-04-17 06:07:48,positif,shopee g pernah ngcewain emang tempat blanja on line terpercaya tpi sy kpngin dong free ongkir stiap blanja gmn cranya skrang sy udah platinum jd selalu gratis ongkir the best
ada diamon juga,4,2026-04-17 06:06:21,positif,ada diamon juga
barang pesanan kadang tidak sesuai dengan barang yang di pesan,1,2026-04-17 06:05:36,negatif,barang pesanan kadang tidak sesuai dengan barang yang di pesan
jos,5,2026-04-17 06:02:48,positif,jos
"mantab, lmayan puasa lah.. jooss josss",5,2026-04-17 05:56:07,positif,mantab lmayan puasa lah jooss josss
"sangat baik👍👍 dan sangat membantu, semua kebutuhan ada di dalam sini👍👍👍",5,2026-04-17 05:53:25,positif,sangat baik dan sangat membantu semua kebutuhan ada di dalam sini
Terbaik market place,5,2026-04-17 05:53:23,positif,terbaik market place
mantap,5,2026-04-17 05:39:54,positif,mantap
selama ini bagus dan nyaman belanja di shopee cuman kadang laodingnya lama padahal pake wifi. semoga bisa lebih baik dan sukses lagi kedepanya..,5,2026-04-17 05:37:47,positif,selama ini bagus dan nyaman belanja di shopee cuman kadang laodingnya lama padahal pake wifi semoga bisa lebih baik dan sukses lagi kedepanya
Good,5,2026-04-17 05:35:52,positif,good
belanja jadi makin mudah tapi lama loding nya,5,2026-04-17 05:29:51,positif,belanja jadi makin mudah tapi lama loding nya
Plislah ga usah ada Shoppe tanam perangnya kaga adil tau😬,1,2026-04-17 05:28:39,negatif,plislah ga usah ada shoppe tanam perangnya kaga adil tau
beli aman dan nyaman ya d shopee donk,5,2026-04-17 05:25:20,positif,beli aman dan nyaman ya d shopee donk
"Sangat tidak membantu, kurang profesional dalam mengerjakan tugas dan tanggungjawab! Saya sangat kecewa dengan pelayanan ini, terlebih lagi waktu yang terbuang-buang. Saya sangat membutuhkan pertanggungjawaban atas perihal ini!",1,2026-04-17 05:23:58,negatif,sangat tidak membantu kurang profesional dalam mengerjakan tugas dan tanggungjawab saya sangat kecewa dengan pelayanan ini terlebih lagi waktu yang terbuangbuang saya sangat membutuhkan pertanggungjawaban atas perihal ini
Eh aplikasi tolol jngan banyakin iklan..gue gak butuh,1,2026-04-17 05:21:44,negatif,eh aplikasi tolol jngan banyakin iklangue gak butuh
Bagus sesuai puas,5,2026-04-17 05:21:21,positif,bagus sesuai puas
Pelit voucher gratis ongkir sekarang.. pindah ke toko sebelah (Voucher yg non shoppay),4,2026-04-17 05:20:48,positif,pelit voucher gratis ongkir sekarang pindah ke toko sebelah voucher yg non shoppay
mantapp,1,2026-04-17 05:17:43,negatif,mantapp
cepat dpt dipercaya,5,2026-04-17 05:16:31,positif,cepat dpt dipercaya
sistemnya makin bobrok pengiriman instan makin lama,1,2026-04-17 05:11:59,negatif,sistemnya makin bobrok pengiriman instan makin lama
anj iklan nya dmna2 ga ngotak ngeganggu bgt!!!!,1,2026-04-17 05:05:45,negatif,anj iklan nya dmna ga ngotak ngeganggu bgt
terbaik,5,2026-04-17 04:58:48,positif,terbaik
ongkir gratisnya tercandu candu,5,2026-04-17 04:51:14,positif,ongkir gratisnya tercandu candu
datangnya lama,4,2026-04-17 04:50:17,positif,datangnya lama
blanja mudah,5,2026-04-17 04:43:03,positif,blanja mudah
sangat puas.,5,2026-04-17 04:36:43,positif,sangat puas
pesanan terlambat 10 hari langsung dapet voucher 10k tp ada syarat harus belanja diatas 100k apakah setimpal menurut gw sih gak.. pesanan dikirim penjual tgl 29 nov estimasi sampai awalnya tgl 3 des lalu berubah jd tgl 9 des lalu berubah lg jd tgl 13 des minta solusi ke pihak shopee cuma di auruh tunggu itu sih bukan solusi namanya...saya kasih bintang 5 krn baru 3x saya mengalami kendala spt ini 1x kali lg auto bintang 1. anggap aja voucher akibat keterlambatan cuma iming2..,1,2026-04-17 04:36:36,negatif,pesanan terlambat  hari langsung dapet voucher k tp ada syarat harus belanja diatas k apakah setimpal menurut gw sih gak pesanan dikirim penjual tgl  nov estimasi sampai awalnya tgl  des lalu berubah jd tgl  des lalu berubah lg jd tgl  des minta solusi ke pihak shopee cuma di auruh tunggu itu sih bukan solusi namanyasaya kasih bintang  krn baru x saya mengalami kendala spt ini x kali lg auto bintang  anggap aja voucher akibat keterlambatan cuma iming
"Banyak diskon klo belanja si shopee, de best shopee 😇😇",5,2026-04-17 04:30:39,positif,banyak diskon klo belanja si shopee de best shopee 
semoga shopee lbh menghadirkn harga² murah biar bisa membantu para pelanggan yg kelas bawah Amin yra 🤲,5,2026-04-17 04:05:35,positif,semoga shopee lbh menghadirkn harga murah biar bisa membantu para pelanggan yg kelas bawah amin yra 
membantu banget buat kami yang sibuk gak ada waktu buat keluar 🥰🥰,5,2026-04-17 04:03:05,positif,membantu banget buat kami yang sibuk gak ada waktu buat keluar 
pesanan saya selalu lewat estimasi lama,1,2026-04-17 03:59:32,negatif,pesanan saya selalu lewat estimasi lama
cukup membantu serta efektif dalam transaksi produk yg dibutuhkan,5,2026-04-17 03:57:05,positif,cukup membantu serta efektif dalam transaksi produk yg dibutuhkan
kok makin mahal ya belanja di shopee..dulu seneng belanja di shopee krn byk gratis ongkir tp skrg mahal banget..,4,2026-04-17 03:56:41,positif,kok makin mahal ya belanja di shopeedulu seneng belanja di shopee krn byk gratis ongkir tp skrg mahal banget
mntep,5,2026-04-17 03:47:28,positif,mntep
ongkirnya murah 😁😁,5,2026-04-17 03:39:58,positif,ongkirnya murah 
mudah dipahami,5,2026-04-17 03:33:54,positif,mudah dipahami
jd makin ribet.segala verifikasi manah gagal mulu..dan,1,2026-04-17 03:13:32,negatif,jd makin ribetsegala verifikasi manah gagal muludan
bagus bnget,5,2026-04-17 03:11:23,positif,bagus bnget
biar bintang yg bicara,5,2026-04-17 03:06:32,positif,biar bintang yg bicara
"shopee mangkin kesini mangkin ga beres kadang barang rusak barang bekas ,dulu dari lazada pindah kesini gara gara di shopee bagus sekarang udah kurang laah👎🏾👎🏾",1,2026-04-17 03:04:14,negatif,shopee mangkin kesini mangkin ga beres kadang barang rusak barang bekas dulu dari lazada pindah kesini gara gara di shopee bagus sekarang udah kurang laah
👍,5,2026-04-17 02:58:10,positif,
hadehh mau login ulang aja di persusah login lewat wa/no hp + password pas udh di lakuin di suruh scan qr sedangkan cara scan qr aja harus dari apk dalam shoope nya gajelas makin lama sistemnya,1,2026-04-17 02:47:16,negatif,hadehh mau login ulang aja di persusah login lewat wano hp  password pas udh di lakuin di suruh scan qr sedangkan cara scan qr aja harus dari apk dalam shoope nya gajelas makin lama sistemnya
amanah,4,2026-04-17 02:32:20,positif,amanah
mantap 👍,5,2026-04-17 02:30:40,positif,mantap 
bagus mudah dapat voucher pengurangan. pembelian cet hok di mengerti..,4,2026-04-17 02:24:11,positif,bagus mudah dapat voucher pengurangan pembelian cet hok di mengerti
"Bagus buat pesen barang online, bagus banget, minusnya yaitu di iklan, tiap buka aplikasi pasti iklan Mulu, di WP juga lagi enak enak baca, malah iklan, kan jadi kesel!, sumpahh, di WP, loklok, hampir semua deh iklan Shopee tuh nyebelin banget, tiba tiba kepencet ke apk nya kan ganggu banget! kalo ga guna udah aku hapus inii, kebanyakan iklan, tolong dong sekiranya di upgrade jangan iklannn muluuuuuu",2,2026-04-17 02:20:39,negatif,bagus buat pesen barang online bagus banget minusnya yaitu di iklan tiap buka aplikasi pasti iklan mulu di wp juga lagi enak enak baca malah iklan kan jadi kesel sumpahh di wp loklok hampir semua deh iklan shopee tuh nyebelin banget tiba tiba kepencet ke apk nya kan ganggu banget kalo ga guna udah aku hapus inii kebanyakan iklan tolong dong sekiranya di upgrade jangan iklannn muluuuuuu
sangat bermanfaat,5,2026-04-17 02:14:51,positif,sangat bermanfaat
"hati2 kalau belanja disini, barang tidak sampai minta pengembalian dana nya dipersulit!! uang punya pelanggan minta kembali gak dikasih, ini perampokan nama nya!!!",1,2026-04-17 02:11:03,negatif,hati kalau belanja disini barang tidak sampai minta pengembalian dana nya dipersulit uang punya pelanggan minta kembali gak dikasih ini perampokan nama nya
kurir tidak sesuai waktu,3,2026-04-17 02:09:20,netral,kurir tidak sesuai waktu
Muantap Betul Lurrr,5,2026-04-17 02:08:59,positif,muantap betul lurrr
sering kasih voucher yaaa,5,2026-04-17 02:01:37,positif,sering kasih voucher yaaa
mantap,5,2026-04-17 02:00:57,positif,mantap
bagus,4,2026-04-17 01:57:48,positif,bagus
"kalo naruh iklan yang bener lah, jangan silang nya kecil, gw gak bisa mencet nya",5,2026-04-17 01:56:43,positif,kalo naruh iklan yang bener lah jangan silang nya kecil gw gak bisa mencet nya
"sekarang shopee udh dikenakn biaya penanganan yg tinggi bgt, knpa ya mhalnya bhkan melampaui hrga barang atau setengah dari hrga barang bkin males",1,2026-04-17 01:46:02,negatif,sekarang shopee udh dikenakn biaya penanganan yg tinggi bgt knpa ya mhalnya bhkan melampaui hrga barang atau setengah dari hrga barang bkin males
plis lah gua lagi baca wattpad gara gara iklan lu jadi ke ganggu gua bacanya,1,2026-04-17 01:40:16,negatif,plis lah gua lagi baca wattpad gara gara iklan lu jadi ke ganggu gua bacanya
pusat belanja online terbaik,5,2026-04-17 01:38:13,positif,pusat belanja online terbaik
saat menambahkan foto atau video saat review sekarang jadi susah karena harus nyari semua file yang ada di galeri dan gak bisa di filter sesuai foldernya,1,2026-04-17 01:37:00,negatif,saat menambahkan foto atau video saat review sekarang jadi susah karena harus nyari semua file yang ada di galeri dan gak bisa di filter sesuai foldernya
mantap kadang diskon bikin tekejut,5,2026-04-17 01:36:13,positif,mantap kadang diskon bikin tekejut
murahh murahh,5,2026-04-17 01:35:51,positif,murahh murahh
"harga murah, driver yg pelayanan nya bagus",5,2026-04-17 01:33:22,positif,harga murah driver yg pelayanan nya bagus
sangat membantu,4,2026-04-17 01:20:01,positif,sangat membantu
good,3,2026-04-17 01:17:11,netral,good
baiktekali,5,2026-04-17 01:12:41,positif,baiktekali
bagus,5,2026-04-17 01:10:33,positif,bagus
good,5,2026-04-17 01:07:37,positif,good
"Mudah cara belanja, ongkir bisa gratis. Diskon besar besaran",4,2026-04-17 01:04:28,positif,mudah cara belanja ongkir bisa gratis diskon besar besaran
semoga makin byk gebrakan nya buay para pedangan sangat membantu tlng vocer nya lebih dibanyakin lagii ha kak.semoga mkin jaya,5,2026-04-17 00:54:11,positif,semoga makin byk gebrakan nya buay para pedangan sangat membantu tlng vocer nya lebih dibanyakin lagii ha kaksemoga mkin jaya
mantap 👍,5,2026-04-17 00:44:56,positif,mantap 
"paket²ku dikirim selalu lewat jauh dari estimasi, kurir²nya juga kerja gk becus paketku malah di retur seenaknya gk ada konfirmasi apapun trus ditulis lagi aku yg nolak paketnya padahal mereka gk ada konfirmasi apapun saat ngirim paket. giliran hubungi csnya malah gk ada membantu sama sekali. dari dalam sampe luarnya gk becus semua kerjanya.",1,2026-04-17 00:44:21,negatif,paketku dikirim selalu lewat jauh dari estimasi kurirnya juga kerja gk becus paketku malah di retur seenaknya gk ada konfirmasi apapun trus ditulis lagi aku yg nolak paketnya padahal mereka gk ada konfirmasi apapun saat ngirim paket giliran hubungi csnya malah gk ada membantu sama sekali dari dalam sampe luarnya gk becus semua kerjanya
mantap,5,2026-04-17 00:35:28,positif,mantap
mantaf,5,2026-04-17 00:29:07,positif,mantaf
KAK SHOPEE SEKARANG DI NEGERI AKU WAKTU 00:27:05 WIB AKU LAPAR MAU PESAN MAKANAN ADA TIDAK SOTO AYAM DAN TEH MANIS TONGJI YANG BUKA SEKARANG TERIMA KASIH YA .,5,2026-04-17 00:28:34,positif,kak shopee sekarang di negeri aku waktu  wib aku lapar mau pesan makanan ada tidak soto ayam dan teh manis tongji yang buka sekarang terima kasih ya 
"simpel saja aplikasinya sangan bagus , bagi orang yang memerlukan bara""",5,2026-04-17 00:28:25,positif,simpel saja aplikasinya sangan bagus  bagi orang yang memerlukan bara
sebenarnya Shopee itu bagus tapi kalo driver Shopeefood nya kok suka ngatur Castemer nya kadang kalo gak di turutin suka mencaci maki lewat whatsapp,1,2026-04-17 00:21:47,negatif,sebenarnya shopee itu bagus tapi kalo driver shopeefood nya kok suka ngatur castemer nya kadang kalo gak di turutin suka mencaci maki lewat whatsapp
mau beli sempotan,4,2026-04-17 00:10:28,positif,mau beli sempotan
tingkatkan kwalitas pelayanan,5,2026-04-17 00:09:22,positif,tingkatkan kwalitas pelayanan
Nggak ada bagus bagusnya jadi member platinum di Shopee,1,2026-04-17 00:08:54,negatif,nggak ada bagus bagusnya jadi member platinum di shopee
"udaa lamaa makaii shopeee, sayangg bangett samaa shopee 😚🫰",5,2026-04-17 00:07:44,positif,udaa lamaa makaii shopeee sayangg bangett samaa shopee 
bagus banget,5,2026-04-17 00:00:46,positif,bagus banget
"barang tidak sampai, malah tetap bayar, pengajuan penolakan di tolak 😮‍💨 lucu ya shoppe",1,2026-04-16 23:59:16,negatif,barang tidak sampai malah tetap bayar pengajuan penolakan di tolak  lucu ya shoppe
mantap,5,2026-04-16 23:58:00,positif,mantap
"Guys, ayo rame² kasih bintang satu, bintang satu ini karena shopee menggunakan mitra SPX yang lemot dan ga ramah luar biasa, siapa tau kalo rating shopee drop, spx gadipake lagi",1,2026-04-16 23:53:54,negatif,guys ayo rame kasih bintang satu bintang satu ini karena shopee menggunakan mitra spx yang lemot dan ga ramah luar biasa siapa tau kalo rating shopee drop spx gadipake lagi
bagus,5,2026-04-16 23:52:27,positif,bagus
aplikasi nya mudah digunakan dan nyaman dilihat,5,2026-04-16 23:41:33,positif,aplikasi nya mudah digunakan dan nyaman dilihat
mantap,5,2026-04-16 23:40:46,positif,mantap
👍,5,2026-04-16 23:32:33,positif,
good,5,2026-04-16 23:28:38,positif,good
saya sudah verifikasi akun dengan jelas tapi kenapa setiap belanja selalu harus verifikasi umur.. jadi bingung,5,2026-04-16 23:27:06,positif,saya sudah verifikasi akun dengan jelas tapi kenapa setiap belanja selalu harus verifikasi umur jadi bingung
jos jis,5,2026-04-16 23:20:59,positif,jos jis
sangaat puaas,5,2026-04-16 23:19:43,positif,sangaat puaas
"Sejak install shopee & melakukan transaksi untuk pertama kali nomer hp jadi banyak ditelpon spam, rata² 5 kali setiap hari. Layanan proteksi elektornik juga gak guna, diklaim gak ada respon sama sekali.",1,2026-04-16 23:15:34,negatif,sejak install shopee  melakukan transaksi untuk pertama kali nomer hp jadi banyak ditelpon spam rata  kali setiap hari layanan proteksi elektornik juga gak guna diklaim gak ada respon sama sekali
bahannya adem warnanya bagus UK nya pas di BB aku 80kg,5,2026-04-16 23:15:30,positif,bahannya adem warnanya bagus uk nya pas di bb aku kg
sangat bagus lebih kembangkan alat*canggih untuk pertukangan kayu,5,2026-04-16 23:14:30,positif,sangat bagus lebih kembangkan alatcanggih untuk pertukangan kayu
udh lama pake shpoppie ngk ada kendala menurut saya,5,2026-04-16 23:13:57,positif,udh lama pake shpoppie ngk ada kendala menurut saya
sopi tidak bisa di pakek pemesanan,1,2026-04-16 23:13:25,negatif,sopi tidak bisa di pakek pemesanan
"makin lama makin gak jelas, paket sudah ada digudang terdekat main dikembalikan ke penjual, gitu aja terus berturut turut",1,2026-04-16 23:12:34,negatif,makin lama makin gak jelas paket sudah ada digudang terdekat main dikembalikan ke penjual gitu aja terus berturut turut
aplikasinya agak berat,4,2026-04-16 23:11:24,positif,aplikasinya agak berat
aplikasinya bagus banget tapi sllu lemot klo pas mau update& belanja trimakasi Shopee,2,2026-04-16 23:06:57,negatif,aplikasinya bagus banget tapi sllu lemot klo pas mau update belanja trimakasi shopee
harga lumayan murah dan ongkir,5,2026-04-16 23:05:28,positif,harga lumayan murah dan ongkir
sangat baik,5,2026-04-16 23:05:26,positif,sangat baik
puas,5,2026-04-16 23:04:47,positif,puas
Layanan makin buruk. Proses pengembalian dana tidak jelas. Padahal barang yang sudah saya kirim balik telah diterima oleh penjual. Tetapi sampai saat ini juga dana pengembalian belum masuk ke shopee pay. Tanggal pengecekan untuk validasi dari seller pun selalu diberi kelonggaran (mundur2) terus dari shopee nya 👎🏻,1,2026-04-16 23:01:07,negatif,layanan makin buruk proses pengembalian dana tidak jelas padahal barang yang sudah saya kirim balik telah diterima oleh penjual tetapi sampai saat ini juga dana pengembalian belum masuk ke shopee pay tanggal pengecekan untuk validasi dari seller pun selalu diberi kelonggaran mundur terus dari shopee nya 
sangat membantu,5,2026-04-16 22:53:42,positif,sangat membantu
"pelayanan untuk pengembalian dana yang sangat lama dan tidak ada tindakan sama sekali dari shopee yang udah telat dari apa yang di tampilkan di aplikasi paling lambat tanggal 14,tapi nyatanya sampai tanggal 17 juga belum ada pengembalian dana sama sekali!!.",1,2026-04-16 22:51:54,negatif,pelayanan untuk pengembalian dana yang sangat lama dan tidak ada tindakan sama sekali dari shopee yang udah telat dari apa yang di tampilkan di aplikasi paling lambat tanggal tapi nyatanya sampai tanggal  juga belum ada pengembalian dana sama sekali
keren,5,2026-04-16 22:50:50,positif,keren
sangatbagus,5,2026-04-16 22:46:00,positif,sangatbagus
mudah untuk pembayaran tanpa ribet.,5,2026-04-16 22:44:45,positif,mudah untuk pembayaran tanpa ribet
